회사명,코드,년도,[제조]순운전자본비율(IFRS연결),법인세비용차감전순이익,이자비용1,이자비용2,이자비용3,이자비용4,당기순이익,법인세비용,금융수익,금융원가,지분법
에스넷시스템(주),38680,Dec-19,31.56,8976761,184174,0,0,0,6944376,2032385,3127890,1790809,0
에스넷시스템(주),38680,Dec-17,35.11,2800165,85070,0,0,0,1780674,1019491,936481,834448,0
에스비아이핀테크솔루션즈(주),950110,Mar-18,6.38,10790288,1008072,0,0,0,8000058,2790229,144108,1025016,386371
에스비아이핀테크솔루션즈(주),950110,Mar-16,16.58,4663934,37836,0,0,0,4286323,377612,43075,560668,542699
에스비아이핀테크솔루션즈(주),950110,Mar-20,14.99,13499001,1946486,0,0,0,9254408,4244593,131833,1959695,471713
에스비아이핀테크솔루션즈(주),950110,Mar-19,6.89,12774143,1347810,0,0,0,9442630,5014528,246502,1347810,-21696
에스비아이핀테크솔루션즈(주),950110,Mar-17,15.34,5765219,113230,0,0,0,3884830,1880389,46833,120604,42376
에스비아이핀테크솔루션즈(주),950110,Mar-13,,13082719,34977,,0,0,7986437,5096283,17252,34977,0
에스비아이핀테크솔루션즈(주),950110,Mar-15,22.02,3801830,21945,0,0,0,2443009,1358820,781679,21945,0
에스비아이핀테크솔루션즈(주),950110,Mar-14,29.26,2819111,24580,0,0,0,1495197,1323914,485737,24580,0
에스씨아이평가정보(주),36120,Dec-20,59.38,7734162,17038,0,0,0,6378007,1356155,390984,17038,-6052
에스씨아이평가정보(주),36120,Dec-17,43.82,155139,314,0,0,0,-287039,442178,159208,314,0
에스씨아이평가정보(주),36120,Dec-14,,,,,,,,,,,
에스씨아이평가정보(주),36120,Dec-13,,,,,,,,,,,
에스씨아이평가정보(주),36120,Dec-12,,,,,,,,,,,
에스씨아이평가정보(주),36120,Dec-11,,,,,,,,,,,
에스씨아이평가정보(주),36120,Dec-10,,,,,,,,,,,
에스씨아이평가정보(주),36120,Dec-18,53.27,1751599,581,0,0,0,846481,905118,1570502,581,-280031
에스씨아이평가정보(주),36120,Dec-19,56.57,6424037,20824,0,0,0,5113107,1310929,236285,226149,-42632
에스씨아이평가정보(주),36120,Dec-16,35.41,228210,0,0,0,0,-367381,595591,0,0,0
에스씨아이평가정보(주),36120,Dec-15,,,,,,,,,,,
에스지에이(주),49470,Dec-20,11.33,6847836,2623539,0,0,0,7786505,-938670,1717168,5387328,0
에스지에이(주),49470,Dec-19,-16.09,-29142092,2313360,0,0,0,-30392468,1250376,1497040,3935886,0
에스지에이(주),49470,Dec-18,23.92,-15167792,2403437,0,0,0,-14341575,-826217,1162348,2873896,0
에스지에이(주),49470,Dec-17,30.21,-17163753,2519839,0,0,0,-17768449,604696,1406453,3218291,0
에스지에이(주),49470,Dec-16,27.32,4150002,2504991,0,0,0,2280881,1869121,1300028,3777176,0
에스지에이(주),49470,Dec-15,30.51,3022550,1480699,0,0,0,449406,2573143,833341,2013396,0
에스지에이(주),49470,Dec-14,33.21,5326160,1583983,0,0,0,4876423,449737,1057726,2369384,0
에스지에이(주),49470,Dec-13,41.07,1302494,977048,0,0,0,1321187,-18693,756152,1771532,0
에스지에이(주),49470,Dec-10,5.09,-14723425,957429,,0,0,-12571839,-2151587,977071,3875601,0
에스지에이(주),49470,Dec-11,20.58,1890976,533883,,0,0,807763,1083212,584951,816426,0
에스지에이(주),49470,Dec-12,30.02,-3240216,394191,,0,0,-1812034,-1428182,438621,2055759,0
에스지에이솔루션즈(주),184230,Dec-16,31.86,3761145,1665519,0,0,0,3166048,595096,1130719,2423640,0
에스지에이솔루션즈(주),184230,Jun-14,,,,,,,,,,,
에스지에이솔루션즈(주),184230,Jun-15,70.81,3109665,422935,0,0,0,3536653,-426988,163454,424112,0
에스지에이솔루션즈(주),184230,Dec-17,34.83,1746337,1509267,0,0,0,2221076,-474739,1952469,2051170,0
에스지에이솔루션즈(주),184230,Dec-18,17.43,-14509145,1454046,0,0,0,-13443325,-1065820,726686,1799368,0
에스지에이솔루션즈(주),184230,Dec-19,-10.14,-27153440,1660644,0,0,0,-28587262,1433822,562172,2196787,0
에스지에이솔루션즈(주),184230,Dec-20,13.19,5373808,1605529,0,0,0,5203995,169813,5868121,4009344,0
에스지에이시스템즈(주),232290,Dec-15,,,,,,,,,,,
에스지에이시스템즈(주),232290,Dec-16,,,,,,,,,,,
에스지에이클라우드서비스(주),224880,Dec-20,,,,,,,,,,,
에스지에이클라우드서비스(주),224880,Dec-19,,,,,,,,,,,
에스지에이클라우드서비스(주),224880,Dec-18,,,,,,,,,,,
에스지에이클라우드서비스(주),224880,Dec-17,,,,,,,,,,,
에스지에이클라우드서비스(주),224880,Dec-16,,,,,,,,,,,
에스케이커뮤니케이션즈(주),66270,Dec-11,22.07,7363983,12233,,0,0,4241971,2921201,2897282,958091,-392724
에스케이커뮤니케이션즈(주),66270,Dec-12,,,,,,,,,,,
에스케이커뮤니케이션즈(주),66270,Dec-13,,,,,,,,,,,
에스케이커뮤니케이션즈(주),66270,Dec-10,23.85,22235368,25851,,0,0,10861545,4932051,3146730,1222182,-24012
에스케이커뮤니케이션즈(주),66270,Dec-15,,,,,,,,,,,
에스케이커뮤니케이션즈(주),66270,Dec-14,,,,,,,,,,,
에스트래픽(주),234300,Dec-20,-1.64,-19542573,2385934,0,0,0,-21176923,1634350,1063841,5574125,0
에스트래픽(주),234300,Dec-19,-1.14,-8079179,2414422,0,0,0,-9372758,1293579,568297,3791430,0
에스트래픽(주),234300,Dec-17,19.86,3970872,614278,0,0,0,2926985,1043887,87794,645308,0
에스트래픽(주),234300,Dec-18,3.95,-12183168,1324677,0,0,0,-9009158,-3174010,595464,2070768,0
에스트래픽(주),234300,Dec-15,18.99,4874353,125148,0,0,0,4382227,492125,336021,180506,0
에스트래픽(주),234300,Dec-16,30.25,8240272,262661,0,0,0,7322382,917891,187844,310545,0
에스트래픽(주),234300,Dec-13,,,,,,,,,,,
에스트래픽(주),234300,Dec-14,,,,,,,,,,,
엑스큐어(주),70300,Dec-20,,,,,,,,,,,
엑스큐어(주),70300,Dec-16,,,,,,,,,,,
엑스큐어(주),70300,Dec-15,,,,,,,,,,,
엑스큐어(주),70300,Dec-14,,,,,,,,,,,
엑스큐어(주),70300,Dec-11,,,,,,,,,,,
엑스큐어(주),70300,Dec-10,,,,,,,,,,,
엑스큐어(주),70300,Dec-17,,,,,,,,,,,
엑스큐어(주),70300,Dec-18,,,,,,,,,,,
엑스큐어(주),70300,Dec-13,,,,,,,,,,,
엑스큐어(주),70300,Dec-19,,,,,,,,,,,
엑스큐어(주),70300,Dec-12,,,,,,,,,,,
엔빅스(주),54170,Dec-10,,,,,,,,,,,
엔에이치엔(주),181710,Dec-13,,26835987,135467,0,0,0,15953350,10882638,15086818,11343566,-8909915
엔에이치엔(주),181710,Dec-20,20.7,69136532,5313320,0,0,0,27956034,41180498,101583649,58190434,0
엔에이치엔(주),181710,Dec-14,24.75,72581129,621221,0,0,0,50336930,22244199,94604483,18897122,0
엔에이치엔(주),181710,Dec-18,17.79,153823487,1285320,0,0,0,104747507,49075980,115810155,38944237,0
엔에이치엔(주),181710,Dec-19,21.03,65542486,5256257,0,0,0,23173213,42369272,52127920,41997528,0
엔에이치엔(주),181710,Dec-16,26.22,26004793,1996501,0,0,0,7112343,18892450,92251158,62905003,0
엔에이치엔(주),181710,Dec-17,26.03,54406722,295318,0,0,0,8735677,45671045,96786430,22862199,0
엔에이치엔(주),181710,Dec-15,24.54,229035918,1205401,0,0,0,165171190,63864728,315867129,16237484,-838510
엔에이치엔한국사이버결제(주),60250,Dec-20,21.77,36175030,285633,0,0,0,29888480,6286550,15863356,17783641,0
엔에이치엔한국사이버결제(주),60250,Dec-14,26.46,10857086,34110,0,0,0,8430949,2426137,1202390,202995,0
엔에이치엔한국사이버결제(주),60250,Dec-18,19.89,20729583,365919,0,0,0,16780040,3949542,6546182,1350237,-471348
엔에이치엔한국사이버결제(주),60250,Dec-19,20.35,37502188,368290,0,0,0,24475778,13026410,7291422,2326221,-446549
엔에이치엔한국사이버결제(주),60250,Dec-16,23.6,13285121,757,0,0,0,10170245,3114876,2971314,500151,0
엔에이치엔한국사이버결제(주),60250,Dec-17,20.18,14551789,89952,0,0,0,10202837,4348952,4780756,3411229,-798898
엔에이치엔한국사이버결제(주),60250,Dec-15,30.72,12769820,16434,0,0,0,9299724,3470096,3519285,86893,0
엔에이치엔한국사이버결제(주),60250,Dec-13,10.92,9006487,4141,0,0,0,7082185,1924301,942062,108644,0
엔에이치엔한국사이버결제(주),60250,Dec-11,15.07,6782000,43924,,0,0,7663658,-881657,1124054,83738,0
엔에이치엔한국사이버결제(주),60250,Dec-10,8.46,5480755,68572,,0,0,5480755,0,1113724,250116,0
엔에이치엔한국사이버결제(주),60250,Dec-12,13.82,6477563,55802,,0,0,4582868,1894695,909611,391770,0
오상자이엘(주),53980,Dec-20,6.56,23458997,391760,0,0,0,23055243,403754,208366,398762,0
오상자이엘(주),53980,Dec-10,-4.21,3408104,715831,,0,0,2542551,908946,996720,1484301,-5067
오상자이엘(주),53980,Dec-11,-0.79,1400689,689375,,0,0,643733,696524,292165,2885487,-14159
오상자이엘(주),53980,Dec-12,5.62,5424558,441501,,0,0,4084567,1339991,759134,498765,2440
오상자이엘(주),53980,Dec-19,4.05,-18784259,446543,0,0,0,-14791226,-3993033,182590,515389,0
오상자이엘(주),53980,Dec-13,4.31,3837636,478723,0,0,0,3751604,86032,898696,528896,0
오상자이엘(주),53980,Dec-17,6.07,2855139,412096,0,0,0,3040322,-185183,311191,510400,0
오상자이엘(주),53980,Dec-18,5.94,-1039411,428963,0,0,0,-1281951,242539,173282,524482,0
오상자이엘(주),53980,Dec-15,14.58,-24573952,378095,0,0,0,-24193398,-380554,307937,656120,0
오상자이엘(주),53980,Dec-16,-2.44,-3606536,573399,0,0,0,-3713243,106708,219329,867685,0
오상자이엘(주),53980,Dec-14,-0.46,3141793,547054,0,0,0,2858344,283448,482330,630843,0
웹케시(주),53580,Dec-20,,,,,,,,,,,
웹케시(주),53580,Dec-14,,,,,,,,,,,
웹케시(주),53580,Dec-18,4.56,6962359,336092,0,0,0,5500098,1462261,1611899,522758,0
웹케시(주),53580,Dec-19,,,,,,,,,,,
웹케시(주),53580,Dec-16,-0.83,1061944,817262,0,0,0,-499994,1561938,226157,817389,-800742
웹케시(주),53580,Dec-17,3.15,4560349,838468,0,0,0,3621138,939211,1160019,1018518,0
웹케시(주),53580,Dec-15,-2.65,2471277,716278,0,0,0,2348737,122540,266027,832176,0
웹케시(주),53580,Dec-13,,,,,,,,,,,
웹케시(주),53580,Dec-10,,,,,,,,,,,
웹케시(주),53580,Dec-12,,,,,,,,,,,
웹케시(주),53580,Dec-11,,,,,,,,,,,
유비벨록스(주),89850,Dec-20,27.11,15095686,2525830,0,0,0,12584788,2510899,2049900,3113445,-1036967
유비벨록스(주),89850,Dec-17,-4.33,-6882089,2071732,0,0,0,-10296982,3414893,532034,4033795,0
유비벨록스(주),89850,Dec-15,-4.09,-7876819,2029662,0,0,0,-7137453,-739366,2127312,2313303,0
유비벨록스(주),89850,Dec-14,9.5,-5597493,1907193,0,0,0,-4311438,-1286055,1296882,3284264,0
유비벨록스(주),89850,Dec-10,56.32,11775531,75448,,0,0,10294913,1480619,248132,77225,0
유비벨록스(주),89850,Dec-13,6.93,-311730,1331871,0,0,0,-1144797,833067,1662581,3578371,0
유비벨록스(주),89850,Dec-16,-1.47,-4403238,1839297,0,0,0,-3065810,-1337427,1223508,2744787,0
유비벨록스(주),89850,Dec-19,26.2,9483920,3157469,0,0,0,7660304,1823616,1898416,3673097,76302
유비벨록스(주),89850,Dec-11,28.07,10490882,611620,,0,0,8640797,1850085,534912,668361,0
유비벨록스(주),89850,Dec-18,21.93,-4692,2463638,0,0,0,-612056,607364,545654,2700452,0
유비벨록스(주),89850,Dec-12,15.98,6566306,1659694,,0,0,6572987,155309,843235,3658241,0
유엔젤(주),72130,Dec-18,44.94,2083031,151781,0,0,0,1838799,244232,531943,566136,0
유엔젤(주),72130,Dec-20,47.46,-1248308,115373,0,0,0,-1156568,-91740,895547,115373,0
유엔젤(주),72130,Dec-16,38.84,-4655196,143955,0,0,0,-4748462,93266,1104053,790253,-14933
유엔젤(주),72130,Dec-19,43.41,-4193093,147489,0,0,0,-5148665,955572,511047,242555,0
유엔젤(주),72130,Dec-14,47.45,-6832413,99497,0,0,0,-9639979,2807566,1068398,110626,-352901
유엔젤(주),72130,Dec-12,45.08,-12239887,184990,,0,0,-9230924,-3008963,1206953,1182491,-870198
유엔젤(주),72130,Dec-17,40.55,-3860826,169786,0,0,0,-6621893,2761066,1115242,918176,-150173
유엔젤(주),72130,Dec-10,51.74,4983756,5529,,0,0,3051316,1932440,1789462,35469,-567212
유엔젤(주),72130,Dec-15,45.16,1883224,115170,0,0,0,1104041,779183,627440,230364,480046
유엔젤(주),72130,Dec-13,43.48,-3671855,115401,0,0,0,-4061602,389747,932935,1098896,-802940
유엔젤(주),72130,Dec-11,48.9,1875847,26372,,0,0,829891,1045956,1524959,26372,708764
이노뎁(주),303530,Dec-17,,,,,,,,,,,
이노뎁(주),303530,Dec-16,,,,,,,,,,,
이노뎁(주),303530,Dec-19,,,,,,,,,,,
이노뎁(주),303530,Dec-18,,,,,,,,,,,
이노뎁(주),303530,Dec-20,,,,,,,,,,,
이니텍(주),53350,Dec-16,20.77,21976044,796132,0,0,0,15199559,6776485,320018,957165,0
이니텍(주),53350,Dec-15,14.63,26833849,794697,0,0,0,18676302,8157548,831486,794697,0
이니텍(주),53350,Dec-18,47.23,-3312017,291427,0,0,0,-6982838,3670821,959893,291427,0
이니텍(주),53350,Dec-19,56.85,-5476382,151542,0,0,0,-7571534,2095152,1347156,151542,0
이니텍(주),53350,Dec-17,39.28,20142633,715876,0,0,0,15575623,4567010,523579,715876,0
이니텍(주),53350,Dec-10,15.87,14076081,3293077,,0,0,9985421,4090659,541892,3293077,0
이니텍(주),53350,Dec-13,21.01,21808101,3545341,0,0,0,15841451,5966650,10027408,3545341,0
이니텍(주),53350,Dec-14,14.5,12785656,2444449,0,0,0,8424161,4361495,1485758,2444449,0
이니텍(주),53350,Dec-12,13.41,15897791,3309393,,0,0,9066791,6831000,1071568,3309393,0
이니텍(주),53350,Dec-20,61.56,999348,86724,0,0,0,1835647,-836299,1254847,86724,0
이니텍(주),53350,Dec-11,15.93,12456864,3082961,,0,0,8534109,3922756,873584,3082961,0
이삭엔지니어링(주),351330,Dec-16,,,,,,,,,,,
이삭엔지니어링(주),351330,Dec-15,,,,,,,,,,,
이삭엔지니어링(주),351330,Dec-18,,,,,,,,,,,
이삭엔지니어링(주),351330,Dec-17,,,,,,,,,,,
이삭엔지니어링(주),351330,Dec-20,38.1,5213859,391554,0,0,0,4702462,511397,259893,428106,0
이삭엔지니어링(주),351330,Dec-19,19.31,3013928,345699,0,0,0,2679182,334746,124248,374680,0
이지케어텍(주),99750,Mar-14,,,,,,,,,,,
이지케어텍(주),99750,Mar-10,,,,,,,,,,,
이지케어텍(주),99750,Mar-19,62.51,4363932,766,0,0,0,3827679,536253,606192,62689,0
이지케어텍(주),99750,Mar-20,39.21,-1481971,33376,0,0,0,-990868,-27823,594794,60716,0
이지케어텍(주),99750,Mar-17,,,,,,,,,,,
이지케어텍(주),99750,Mar-18,59.03,4367210,10,0,0,0,3605597,761613,313494,419131,0
이지케어텍(주),99750,Mar-12,,,,,,,,,,,
이지케어텍(주),99750,Mar-16,,,,,,,,,,,
이지케어텍(주),99750,Mar-11,,,,,,,,,,,
이지케어텍(주),99750,Mar-15,,,,,,,,,,,
이지케어텍(주),99750,Mar-13,,,,,,,,,,,
인포뱅크(주),39290,Dec-11,,,,,,,,,,,
인포뱅크(주),39290,Dec-12,,,,,,,,,,,
인포뱅크(주),39290,Dec-20,21.15,2116056,14080,0,0,0,1605980,510076,307340,78101,637385
인포뱅크(주),39290,Dec-13,27.9,-2430209,0,0,0,0,-1691551,-738658,3389472,558208,-921127
인포뱅크(주),39290,Dec-18,22.12,3565794,8944,0,0,0,3153104,412690,633092,443646,0
인포뱅크(주),39290,Dec-19,23.11,1540738,20627,0,0,0,1179013,361726,307046,203726,-305601
인포뱅크(주),39290,Dec-17,23.8,2109713,7809,0,0,0,1849548,260165,230155,1259039,0
인포뱅크(주),39290,Dec-10,,,,,,,,,,,
인포뱅크(주),39290,Dec-16,24.02,2226090,11537,0,0,0,1786913,439177,1209520,162011,0
인포뱅크(주),39290,Dec-15,22.6,1874014,27549,0,0,0,1337699,536314,999453,27549,-288014
인포뱅크(주),39290,Dec-14,23.95,-703801,32127,0,0,0,-3632236,2928435,2652608,79547,-59665
제이에스(주),37110,2020,,,,,,,,,,,
줌인터넷(주),239340,Dec-20,66.9,1105097,25204,0,0,0,779807,325290,690858,73680,0
줌인터넷(주),229480,Dec-16,,,,,,,,,,,
줌인터넷(주),239340,Dec-18,,,,,,,,,,,
줌인터넷(주),239340,Dec-19,67.61,-11451890,162139,0,0,0,-11777369,325479,828494,9334640,0
줌인터넷(주),239340,Dec-17,,,,,,,,,,,
줌인터넷(주),229480,Dec-18,,,,,,,,,,,
줌인터넷(주),229480,Dec-17,,,,,,,,,,,
줌인터넷(주),239340,Dec-16,,,,,,,,,,,
줌인터넷(주),229480,Dec-15,,,,,,,,,,,
지니언스(주),263860,Dec-20,58.88,2796085,8879,0,0,0,3424423,-628338,300308,49064,-31465
지니언스(주),263860,Dec-13,,,,,,,,,,,
지니언스(주),263860,Dec-12,,,,,,,,,,,
지니언스(주),263860,Dec-15,61.88,3308235,170831,0,0,0,2972468,335767,166317,409663,0
지니언스(주),263860,Dec-14,,,,,,,,,,,
지니언스(주),263860,Dec-17,59.84,4158214,463,0,0,0,3518995,639219,260720,463,0
지니언스(주),263860,Dec-16,64.38,3771012,214588,0,0,0,3260515,510498,240168,214588,0
지니언스(주),263860,Dec-19,50.35,2628693,6146,0,0,0,3106970,-478278,350464,6146,0
지니언스(주),263860,Dec-18,60,2739672,262,0,0,0,2644750,94922,352604,262,0
카페24(주),42000,Dec-11,,,,,,,,,,,
카페24(주),42000,Dec-20,17.14,8582512,1235953,0,0,0,8561301,21211,2055343,1235953,0
카페24(주),42000,Dec-12,,,,,,,,,,,
카페24(주),42000,Dec-18,54.85,-25735721,531525,0,0,0,-28248530,2512809,1337579,43010493,0
카페24(주),42000,Dec-19,18.53,9676145,1600182,0,0,0,7782008,1894138,1209223,1600188,0
카페24(주),42000,Dec-16,,,,,,,,,,,
카페24(주),42000,Dec-17,33.29,6339372,474141,0,0,0,5091125,1248247,895122,1300782,0
카페24(주),42000,Dec-10,,,,,,,,,,,
카페24(주),42000,Dec-15,,,,,,,,,,,
카페24(주),42000,Dec-13,,,,,,,,,,,
카페24(주),42000,Dec-14,,,,,,,,,,,
코나아이(주),52400,Dec-12,10.44,22626294,4501474,,0,0,18882195,3744099,4157971,7279266,0
코나아이(주),52400,Dec-10,34.19,9298018,2331319,,0,0,6827338,2164268,2307338,5323680,0
코나아이(주),52400,Dec-11,16.39,32723384,4810724,,0,0,28626871,4342269,1193206,6656592,0
코나아이(주),52400,Dec-20,-1.33,14821302,1672144,0,0,0,19026571,-4205269,3253504,3279201,0
코나아이(주),52400,Dec-19,17.39,-9603625,1669438,0,0,0,-9657095,53470,5500926,3638895,0
코나아이(주),52400,Dec-18,33.18,-44289730,1387355,0,0,0,-50128550,5838820,4375315,3935259,0
코나아이(주),52400,Dec-17,40.66,-38881001,1232668,0,0,0,-38026690,-854311,1669317,6802474,-1047406
코나아이(주),52400,Dec-16,41.22,-6123802,1342486,0,0,0,-424739,-5699062,5103791,1708600,310364
코나아이(주),52400,Dec-15,45.82,37588605,2024573,0,0,0,29230514,8358092,3887601,3537949,165058
코나아이(주),52400,Dec-14,28.7,32033347,2634796,0,0,0,25995795,6037552,2587116,3447716,41048
코나아이(주),52400,Dec-13,22.49,25942826,2449191,0,0,0,21382559,4560267,1503936,3394505,7550
코오롱아이넷(주),22520,Dec-10,24.33,13167567,1903381,,0,0,12174810,992756,12008719,13736139,0
키네마스터(주),139670,Dec-13,,,,,,,,,,,
키네마스터(주),139670,Dec-20,77.2,3239995,16393,0,0,0,2458255,781739,15534,16428,0
키네마스터(주),139670,Dec-19,76.84,527925,15107,0,0,0,61731,466195,88937,15107,0
키네마스터(주),139670,Dec-18,81.73,-2927367,0,0,0,0,-3144984,217616,207388,178776,0
키네마스터(주),139670,Dec-17,72.01,-4119224,0,0,0,0,-4289608,170384,176731,1544,0
키네마스터(주),139670,Dec-16,71.66,-4658292,0,0,0,0,-5262828,604536,174559,0,0
키네마스터(주),139670,Dec-15,76.06,-1805082,0,0,0,0,-1191553,-613530,355194,0,0
키네마스터(주),139670,Dec-14,79.02,2829061,0,0,0,0,2491882,337180,431473,0,0
키네마스터(주),139670,Dec-12,,,,,,,,,,,
키네마스터(주),139670,Dec-10,,,,,,,,,,,
키네마스터(주),139670,Dec-11,,,,,,,,,,,
텔코웨어(주),78000,Dec-20,57.39,1904633,32837,0,0,0,1867186,37447,1280705,32837,-51936
텔코웨어(주),78000,Dec-18,62.5,7500407,0,0,0,0,6343551,1156856,1561070,0,-11345
텔코웨어(주),78000,Dec-10,49.41,3562222,0,,0,0,3219623,342599,1924814,0,0
텔코웨어(주),78000,Dec-17,63.11,5940959,0,0,0,0,5300434,640526,1555158,0,-12334
텔코웨어(주),78000,Dec-12,45.1,8169056,0,,0,0,6773394,1395663,1737343,0,383403
텔코웨어(주),78000,Dec-11,48.15,6222087,0,,0,0,5552885,669203,2147049,0,-152782
텔코웨어(주),78000,Dec-14,51.97,9327870,0,0,0,0,7610954,1716916,1766122,0,-247332
텔코웨어(주),78000,Dec-13,42,12740608,0,0,0,0,10839720,1900888,1453467,0,-333591
텔코웨어(주),78000,Dec-19,43.92,5015325,33720,0,0,0,4283361,731964,1684029,33720,34303
텔코웨어(주),78000,Dec-16,58.6,5588685,0,0,0,0,4503624,1085061,1169992,0,0
텔코웨어(주),78000,Dec-15,55.75,9106982,0,0,0,0,7786158,1320823,1266407,0,-317378
한국전자인증(주),41460,Dec-13,55.97,4239864,0,0,0,0,3380083,859781,621572,232666,0
한국전자인증(주),41460,Dec-19,62.33,2935449,12127,0,0,0,1581975,1353474,814613,47804,0
한국전자인증(주),41460,Dec-12,54.54,4808235,0,,0,0,3989237,818998,675741,138124,0
한국전자인증(주),41460,Dec-20,55.54,3774684,41027,0,0,0,2611409,1163275,357443,1076693,0
한국전자인증(주),41460,Dec-17,58.15,4448756,0,0,0,0,3379950,1068807,383413,582308,0
한국전자인증(주),41460,Dec-18,55.66,3823547,0,0,0,0,2736981,1086565,664843,153227,0
한국전자인증(주),41460,Dec-15,57.36,4621095,11163,0,0,0,3460587,1160508,498825,32772,0
한국전자인증(주),41460,Dec-16,60.89,5904142,24869,0,0,0,4739472,1164669,541632,289999,0
한국전자인증(주),41460,Dec-14,54.64,4045906,2,0,0,0,3104593,941312,497616,34490,0
한국전자인증(주),41460,Dec-11,,,,,,,,,,,
한국전자인증(주),41460,Dec-10,,,,,,,,,,,
한국정보인증(주),53300,Dec-20,44.98,12566498,24169,0,0,0,9753010,2813488,1214266,110473,1523475
한국정보인증(주),53300,Dec-11,25.85,4813137,0,0,0,0,3760370,1052767,634744,481,0
한국정보인증(주),53300,Dec-19,46.76,9683103,22162,0,0,0,7140226,2542876,1377658,27763,-584957
한국정보인증(주),53300,Dec-10,,,,,,,,,,,
한국정보인증(주),53300,Dec-12,30.14,5098464,0,0,0,0,3992110,1106354,944514,10948,0
한국정보인증(주),53300,Dec-13,34.69,5150082,0,0,0,0,4024351,1125731,587448,8404,0
한국정보인증(주),53300,Dec-18,48.78,10281177,0,0,0,0,7850787,2430391,1428466,82575,0
한국정보인증(주),53300,Dec-15,39.05,6506782,0,0,0,0,4987822,1518960,810278,1913,0
한국정보인증(주),53300,Dec-14,44.31,4725549,0,0,0,0,3742024,983525,796435,26433,0
한국정보인증(주),53300,Dec-17,32.93,7650721,0,0,0,0,5511047,2139674,1291270,41034,0
한국정보인증(주),53300,Dec-16,53.02,7489928,0,0,0,0,5860964,1628964,772694,137,0
한솔인티큐브(주),70590,Dec-13,3.27,3082056,387532,0,0,0,1956877,1125179,48622,387532,622250
한솔인티큐브(주),70590,Dec-20,,,,,,,,,,,
한솔인티큐브(주),70590,Dec-14,,,,,,,,,,,
한솔인티큐브(주),70590,Dec-18,,,,,,,,,,,
한솔인티큐브(주),70590,Dec-19,,,,,,,,,,,
한솔인티큐브(주),70590,Dec-17,,,,,,,,,,,
한솔인티큐브(주),70590,Dec-15,,,,,,,,,,,
한솔인티큐브(주),70590,Dec-10,45.14,2205804,191960,,0,0,2167870,37934,590248,191960,0
한솔인티큐브(주),70590,Dec-12,16.39,-2949892,125574,,0,0,-2587267,-362625,83922,125574,0
한솔인티큐브(주),70590,Dec-11,22.72,1778620,156125,,0,0,1521531,257089,421676,731974,0
한솔인티큐브(주),70590,Dec-16,,,,,,,,,,,
한일네트웍스(주),46110,Dec-16,19.55,5425087,115078,0,0,0,4436115,988972,209267,115078,158013
한일네트웍스(주),46110,Dec-12,29.14,2935494,174068,,0,0,2263113,672381,470622,174068,0
한일네트웍스(주),46110,Dec-13,25.74,1414928,41606,0,0,0,1256228,158700,420444,41606,0
한일네트웍스(주),46110,Dec-20,6.1,9779063,1034030,0,0,0,7601948,2177115,519404,1037908,0
한일네트웍스(주),46110,Dec-14,28.77,-154301,56004,0,0,0,-32686,-121615,391852,56004,0
한일네트웍스(주),46110,Dec-11,36.44,862876,54932,,0,0,603188,259688,529326,54932,0
한일네트웍스(주),46110,Dec-19,9.57,8672546,765947,0,0,0,7040931,1631616,488203,765947,0
한일네트웍스(주),46110,Dec-15,23.28,2951567,61036,0,0,0,2276643,674924,276591,61036,0
한일네트웍스(주),46110,Dec-10,52.76,-1054936,0,,0,0,-852892,-202044,651048,300048,0
한일네트웍스(주),46110,Dec-17,46.5,12373898,59372,0,0,0,16676145,6014204,418207,124759,754989
한일네트웍스(주),46110,Dec-18,28.59,6434397,15169,0,0,0,5101598,1332799,879023,104694,0
현대오토에버(주),307950,Dec-20,35.27,84405650,3954937,0,0,0,60786033,23619617,3499897,3985552,-34236
현대오토에버(주),307950,Dec-16,33.8,87468078,49667,0,0,0,64706933,22761146,3174150,49667,1859201
현대오토에버(주),307950,Dec-18,38.78,75088423,159604,0,0,0,55228435,19859988,4299070,190219,3533
현대오토에버(주),307950,Dec-19,33.14,83355313,3943804,0,0,0,56872512,26482801,5422119,3943804,6074
현대오토에버(주),307950,Dec-14,31.69,71470032,169415,0,0,0,52660561,18809471,4255818,169415,1620581
현대오토에버(주),307950,Dec-17,37.46,76689348,0,0,0,0,55179546,21509802,3220710,0,311715
현대오토에버(주),307950,Dec-12,30.41,54950438,353316,0,0,0,42597213,12353225,4445474,364022,1127229
현대오토에버(주),307950,Dec-11,31.79,48381591,315502,0,0,0,37001589,11380003,4076769,403498,883501
현대오토에버(주),307950,Dec-10,37.23,43680916,452077,0,0,0,32851976,10828940,3159779,452077,773943
현대오토에버(주),307950,Dec-15,34,75099426,95689,0,0,0,53551362,21548064,3607676,95689,2120473
현대오토에버(주),307950,Dec-13,32.28,60434419,133521,0,0,0,45635617,14798802,4319201,133521,1378944
현대정보기술(주),26180,Dec-18,-28.32,-6167059,2357020,0,0,0,-6188688,21629,124640,2521486,0
현대정보기술(주),26180,Dec-16,-19.07,740766,1828666,0,0,0,669341,71426,192127,1847649,0
현대정보기술(주),26180,Dec-15,-19.89,-1857334,3021319,0,0,0,-1857334,0,226600,3341118,23048
현대정보기술(주),26180,Dec-14,-23.87,-9097701,3056804,0,0,0,-9097701,0,239130,3233687,0
